Employee ID,Location ID,Clock In Time,Clock In Type,Deleted,External ID,Role
797658,,6/30/2024 7:00:00 AM,Unknown Punch Type,,797658-6/30/24 7:00 AM-,
710084,,6/30/2024 11:59:00 AM,Unknown Punch Type,,710084-6/30/24 11:59 AM-,
797658,,6/30/2024 1:01:00 PM,Unknown Punch Type,,797658-6/30/24 1:01 PM-,
720140,,6/30/2024 3:09:00 PM,Unknown Punch Type,,720140-6/30/24 3:09 PM-,
618946,,6/30/2024 6:58:00 AM,Unknown Punch Type,,618946-6/30/24 6:58 AM-,
792764,780655,,6/30/2024 10:33:00 AM,Unknown Punch Type,,780655-6/30/24 10:33 AM-,
 Type,,833567-6/30/24 12:23 PM-,
797336,,6/30/2024 6:58:00 AM,Unknown Punch Type,,797336-6/30/24 6:58 AM-,
797336,,6/30/2024 1:58:00 PM,Unknown Punch Type,,797336-6/30/24 1:58 PM-,
621073,,6/30/2024 6:58:00 AM,Unknown Punch Type,,621073-6/30/24 6:58 AM-,
744404,,6/30/2024 12:42:00 PM,Unknown Punch Type,,744404-6/30/24 12:42 PM-,
621073,,6/30/2024 11:22:00 AM,Unknown Punch Type,,621073-6/30/24 11:22 AM-,
710084,,6/30/2024 6:58:00 AM,Unknown Punch Type,,710084-6/30/24 6:58 AM-,
720140,,6/30/2024 7:00:00 AM,Unknown Punch Type,,720140-6/30/24 7:00 AM-,
797658,,6/30/2024 7:00:00 AM,Unknown Punch Type,,797658-6/30/24 7:00 AM-,
710084,,6/30/2024 11:59:00 AM,Unknown Punch Type,,710084-6/30/24 11:59 AM-,
797658,,6/30/2024 1:01:00 PM,Unknown Punch Type,,797658-6/30/24 1:01 PM-,
720140,,6/30/2024 3:09:00 PM,Unknown Punch Type,,720140-6/30/24 3:09 PM-,
618946,,6/30/2024 6:58:00 AM,Unknown Punch Type,,618946-6/30/24 6:58 AM-,
792764,780655,,6/30/2024 10:33:00 AM,Unknown Punch Type,,780655-6/30/24 10:33 AM-,
 Type,,833567-6/30/24 12:23 PM-,
797336,,6/30/2024 6:58:00 AM,Unknown Punch Type,,797336-6/30/24 6:58 AM-,
797336,,6/30/2024 1:58:00 PM,Unknown Punch Type,,797336-6/30/24 1:58 PM-,
621073,,6/30/2024 6:58:00 AM,Unknown Punch Type,,621073-6/30/24 6:58 AM-,
744404,,6/30/2024 12:42:00 PM,Unknown Punch Type,,744404-6/30/24 12:42 PM-,
621073,,6/30/2024 11:22:00 AM,Unknown Punch Type,,621073-6/30/24 11:22 AM-,
710084,,6/30/2024 6:58:00 AM,Unknown Punch Type,,710084-6/30/24 6:58 AM-,
720140,,6/30/2024 7:00:00 AM,Unknown Punch Type,,720140-6/30/24 7:00 AM-,
797658,,6/30/2024 7:00:00 AM,Unknown Punch Type,,797658-6/30/24 7:00 AM-,
710084,,6/30/2024 11:59:00 AM,Unknown Punch Type,,710084-6/30/24 11:59 AM-,
797658,,6/30/2024 1:01:00 PM,Unknown Punch Type,,797658-6/30/24 1:01 PM-,
720140,,6/30/2024 3:09:00 PM,Unknown Punch Type,,720140-6/30/24 3:09 PM-,
618946,,6/30/2024 6:58:00 AM,Unknown Punch Type,,618946-6/30/24 6:58 AM-,
792764,,6/30/2024 7:00:00 AM,Unknown Punch Type,,792764-6/30/24 7:00 AM-,
792764,,6/30/2024 11:10:00 AM,Unknown Punch Type,,792764-6/30/24 11:10 AM-,
833704,,6/30/2024 7:00:00 AM,Unknown Punch Type,,833704-6/30/24 7:00 AM-,
833704,,6/30/2024 11:05:00 AM,Unknown Punch Type,,833704-6/30/24 11:05 AM-,
783937,,6/30/2024 7:00:00 AM,Unknown Punch Type,,783937-6/30/24 7:00 AM-,
783937,,6/30/2024 11:00:00 AM,Unknown Punch Type,,783937-6/30/24 11:00 AM-,
824144,,6/30/2024 7:00:00 AM,Unknown Punch Type,,824144-6/30/24 7:00 AM-,
618946,,6/30/2024 11:09:00 AM,Unknown Punch Type,,618946-6/30/24 11:09 AM-,
566583,,6/30/2024 7:00:00 AM,Unknown Punch Type,,566583-6/30/24 7:00 AM-,
744992,,6/30/2024 6:58:00 AM,Unknown Punch Type,,744992-6/30/24 6:58 AM-,
744992,,6/30/2024 1:00:00 PM,Unknown Punch Type,,744992-6/30/24 1:00 PM-,
755538,,6/30/2024 6:58:00 AM,Unknown Punch Type,,755538-6/30/24 6:58 AM-,
755538,,6/30/2024 3:13:00 PM,Unknown Punch Type,,755538-6/30/24 3:13 PM-,
528694,/000347/////,6/30/2024 6:58:00 AM,Unknown Punch Type,,528694-6/30/24 6:58 AM-/000347/////,
566583,,6/30/2024 10:37:00 AM,Unknown Punch Type,,566583-6/30/24 10:37 AM-,
528694,,6/30/2024 3:05:00 PM,Unknown Punch Type,,528694-6/30/24 3:05 PM-,
745335,,6/30/2024 7:00:00 AM,Unknown Punch Type,,745335-6/30/24 7:00 AM-,
766781,,6/30/2024 6:59:00 AM,Unknown Punch Type,,766781-6/30/24 6:59 AM-,
745335,,6/30/2024 12:00:00 PM,Unknown Punch Type,,745335-6/30/24 12:00 PM-,
766781,,6/30/2024 3:00:00 PM,Unknown Punch Type,,766781-6/30/24 3:00 PM-,
756731,,6/30/2024 7:00:00 AM,Unknown Punch Type,,756731-6/30/24 7:00 AM-,
709593,,6/30/2024 6:59:00 AM,Unknown Punch Type,,709593-6/30/24 6:59 AM-,
756731,,6/30/2024 11:35:00 AM,Unknown Punch Type,,756731-6/30/24 11:35 AM-,
709593,,6/30/2024 3:45:00 PM,Unknown Punch Type,,709593-6/30/24 3:45 PM-,
838438,,6/30/2024 7:00:00 AM,Unknown Punch Type,,838438-6/30/24 7:00 AM-,
748676,,6/30/2024 6:59:00 AM,Unknown Punch Type,,748676-6/30/24 6:59 AM-,
838438,,6/30/2024 1:00:00 PM,Unknown Punch Type,,838438-6/30/24 1:0 Punch Type,,528694-6/30/24 6:58 AM-/000347/////,
566583,,6/30/2024 10:37:00 AM,Unknown Punch Type,,566583-6/30/24 10:37 AM-,
528694,,6/30/2024 3:05:00 PM,Unknown Punch Type,,528694-6/30/24 3:05 PM-,
745335,,6/30/2024 7:00:00 AM,Unknown Punch Type,,745335-6/30/24 7:00 AM-,
766781,,6/30/2024 6:59:00 AM,Unknown Punch Type,,766781-6/30/24 6:59 AM-,
745335,,6/30/2024 12:00:00 PM,Unknown Punch Type,,745335-6/30/24 12:00 PM-,
766781,,6/30/2024 3:00:00 PM,Unknown Punch Type,,766781-6/30/24 3:00 PM-,
756731,,6/30/2024 7:00:00 AM,Unknown Punch Type,,756731-6/30/24 7:00 AM-,
709593,,6/30/2024 6:59:00 AM,Unknown Punch Type,,709593-6/30/24 6:59 AM-,
756731,,6/30/2024 11:35:00 AM,Unknown Punch Type,,756731-6/30/24 11:35 AM-,
709593,,6/30/2024 3:45:00 PM,Unknown Punch Type,,709593-6/30/24 3:45 PM-,
838438,,6/30/2024 7:00:00 AM,Unknown Punch Type,,838438-6/30/24 7:00 AM-,
748676,,6/30/2024 6:59:00 AM,Unknown Punch Type,,748676-6/30/24 6:59 AM-,
838438,,6/30/2024 1:00:00 PM,Unknown Punch Type,,838438-6/30/24 1:0748035,,6/30/2024 7:00:00 AM,Unknown Punch Type,,748035-6/30/24 7:00 AM-,
748035,,6/30/2024 4:00:00 PM,Unknown Punch Type,,748035-6/30/24 4:00 PM-,
593596,,6/30/2024 7:00:00 AM,Unknown Punch Type,,593596-6/30/24 7:00 AM-,
593596,,6/30/2024 2:00:00 PM,Unknown Punch Type,,593596-6/30/24 2:00 PM-,
100651,,6/30/2024 7:00:00 AM,Unknown Punch Type,,100651-6/30/24 7:00 AM-,
100651,,6/30/2024 5:00:00 PM,Unknown Punch Type,,100651-6/30/24 5:00 PM-,
556089,,6/30/2024 7:00:00 AM,Unknown Punch Type,,556089-6/30/24 7:00 AM-,
556089,,6/30/2024 11:00:00 AM,Unknown Punch Type,,556089-6/30/24 11:00 AM-,
709982,,6/30/2024 7:01:00 AM,Unknown Punch Type,,709982-6/30/24 7:01 AM-,
709982,,6/30/2024 11:18:00 AM,Unknown Punch Type,,709982-6/30/24 11:18 AM-,
626071,,6/30/2024 7:01:00 AM,Unknown Punch Type,,626071-6/30/24 7:01 AM-,
626071,,6/30/2024 4:31:00 PM,Unknown Punch Type,,626071-6/30/24 4:31 PM-,
704782,,6/30/2024 7:01:00 AM,Unknown Punch Type,,704782-6/30/24 7:01 AM-,
704782,,6/30/2024 12:46:00 PM,Unknown Punch T748035,,6/30/2024 7:00:00 AM,Unknown Punch Type,,748035-6/30/24 7:00 AM-,
748035,,6/30/2024 4:00:00 PM,Unknown Punch Type,,748035-6/30/24 4:00 PM-,
593596,,6/30/2024 7:00:00 AM,Unknown Punch Type,,593596-6/30/24 7:00 AM-,
593596,,6/30/2024 2:00:00 PM,Unknown Punch Type,,593596-6/30/24 2:00 PM-,
100651,,6/30/2024 7:00:00 AM,Unknown Punch Type,,100651-6/30/24 7:00 AM-,
100651,,6/30/2024 5:00:00 PM,Unknown Punch Type,,100651-6/30/24 5:00 PM-,
556089,,6/30/2024 7:00:00 AM,Unknown Punch Type,,556089-6/30/24 7:00 AM-,
556089,,6/30/2024 11:00:00 AM,Unknown Punch Type,,556089-6/30/24 11:00 AM-,
709982,,6/30/2024 7:01:00 AM,Unknown Punch Type,,709982-6/30/24 7:01 AM-,
709982,,6/30/2024 11:18:00 AM,Unknown Punch Type,,709982-6/30/24 11:18 AM-,
626071,,6/30/2024 7:01:00 AM,Unknown Punch Type,,626071-6/30/24 7:01 AM-,
626071,,6/30/2024 4:31:00 PM,Unknown Punch Type,,626071-6/30/24 4:31 PM-,
704782,,6/30/2024 7:01:00 AM,Unknown Punch Type,,704782-6/30/24 7:01 AM-,
704782,,6/30/2024 12:46:00 PM,Unknown Punch Tknown Punch Type,,621720-6/30/24 6:59 AM-,
621720,,6/30/2024 11:18:00 AM,Unknown Punch Type,,621720-6/30/24 11:18 AM-,
540776,,6/30/2024 6:59:00 AM,Unknown Punch Type,,540776-6/30/24 6:59 AM-,
540776,,6/30/2024 10:04:00 AM,Unknown Punch Type,,540776-6/30/24 10:04 AM-,
759407,,6/30/2024 6:59:00 AM,Unknown Punch Type,,759407-6/30/24 6:59 AM-,
759407,,6/30/2024 1:41:00 PM,Unknown Punch Type,,759407-6/30/24 1:41 PM-,
836246,,6/30/2024 6:59:00 AM,Unknown Punch Type,,836246-6/30/24 6:59 AM-,
836246,,6/30/2024 11:30:00 AM,Unknown Punch Type,,836246-6/30/24 11:30 AM-,
786844,,6/30/2024 6:59:00 AM,Unknown Punch Type,,786844-6/30/24 6:59 AM-,
786844,,6/30/2024 1:09:00 PM,Unknown Punch Type,,786844-6/30/24 1:09 PM-,
806679,,6/30/2024 6:59:00 AM,Unknown Punch Type,,806679-6/30/24 6:59 AM-,
806679,,6/30/2024 2:57:00 PM,Unknown Punch Type,,806679-6/30/24 2:57 PM-,
825264,,6/30/2024 6:59:00 AM,Unknown Punch Type,,825264-6/30/24 6:59 AM-,
825264,,6/30/2024 11:00:00 AM,Unknown Punch Type,,825264-6/30/24 11:00 AM-,
799745,,6/30/2024 6:59:00 AM,Unknown Punch Type,,799745-6/30/24 6:59 AM-,
799745,,6/30/2024 11:00:00 AM,Unknown Punch Type,,799745-6/30/24 11:00 AM-,
779050,,6/30/2024 6:59:00 AM,Unknown Punch Type,,779050-6/30/24 6:59 AM-,
779050,,6/30/2024 10:48:00 AM,Unknown Punch Type,,779050-6/30/24 10:48 AM-,
810750,,6/30/2024 6:59:00 AM,Unknown Punch Type,,810750-6/30/24 6:59 AM-,
835073,,6/30/2024 6:59:00 AM,Unknown Punch Type,,835073-6/30/24 6:59 AM-,
ype,,704782-6/30/24 12:46 PM-,
834710,,6/30/2024 3:34:00 PM,Unknown Punch Type,,834710-6/30/24 3:34 PM-,
638241,,6/30/2024 1:37:00 PM,Unknown Punch Type,,638241-6/30/24 1:37 PM-,
791249,,6/30/2024 7:17:00 AM,Unknown Punch Type,,791249-6/30/24 7:17 AM-,
1:09 PM-,
806679,,6/30/2024 6:59:00 AM,Unknown Punch Type,,806679-6/30/2
507821,,6/30/2024 1:08:00 PM,Unknown Punch Type,,507821-6/30/24 1:08 PM-,
791249,,6/30/2024 12:52:00 PM,Unknown Punch Type,,791249-6/30/24 12:52 PM-,
732886,,6/30/2024 7:01:00 AM,Unknown Punch Type,,732886-6/30/24 7:01 AM-,
782650,,732886,,6/30/2024 11:15:00 AM,Unknown Punch Type,,732886-6/30/24 11:15 AM-,
502862,,6/30/2024 7:01:00 AM,Unknown Punch Type,,502862-6/30/24 7:01 AM-,
502862,,6/30/2024 1:08:00 PM,Unknown Punch Type,,502862-6/30/24 1:08 PM-,
551525,,6/30/2024 7:01:00 AM,Unknown Punch Type,,551525-6/30/24 7:01 AM-,
551525,,6/30/2024 12:11:00 PM,Unknown Punch Type,,551525-6/30/24 12:11 PM-,
623225,,6/30/2024 7:01:00 AM,Unknown Punch Type,,623225-6/30/24 7:01 AM-,
623225,,6/30/2024 2:41:00 PM,Unknown Punch Type,,623225-6/30/24 2:41 PM-,
837190,,6/30/2024 7:01:00 AM,Unknown Punch Type,,837190-6/30/24 7:01 AM-,
837190,,6/30/2024 1:48:00 PM,Unknown Punch Type,,837190-6/30/24 1:48 PM-,
780658,,6/30/2024 7:01:00 AM,Unknown Punch Type,,780658-6/30/24 7:01 AM-,
780658,,6/30/2024 2:03:00 PM,Unknown Punch Type,,780658-6/30/24 2:03 PM-,
799914,,6/30/2024 7:01:00 AM,Unknown Punch Type,,799914-6/30/24 7:01 AM-,
799914,,6/30/2024 2:26:00 PM,Unknown Punch Type,,799914-6/30/24 2:26 PM-,
830574,,6/30/2024 7:01:00 AM,Unknown Punch Ty732886,,6/30/2024 11:15:00 AM,Unknown Punch Type,,732886-6/30/24 11:15 AM-,
502862,,6/30/2024 7:01:00 AM,Unknown Punch Type,,502862-6/30/24 7:01 AM-,
502862,,6/30/2024 1:08:00 PM,Unknown Punch Type,,502862-6/30/24 1:08 PM-,
551525,,6/30/2024 7:01:00 AM,Unknown Punch Type,,551525-6/30/24 7:01 AM-,
551525,,6/30/2024 12:11:00 PM,Unknown Punch Type,,551525-6/30/24 12:11 PM-,
623225,,6/30/2024 7:01:00 AM,Unknown Punch Type,,623225-6/30/24 7:01 AM-,
623225,,6/30/2024 2:41:00 PM,Unknown Punch Type,,623225-6/30/24 2:41 PM-,
837190,,6/30/2024 7:01:00 AM,Unknown Punch Type,,837190-6/30/24 7:01 AM-,
837190,,6/30/2024 1:48:00 PM,Unknown Punch Type,,837190-6/30/24 1:48 PM-,
780658,,6/30/2024 7:01:00 AM,Unknown Punch Type,,780658-6/30/24 7:01 AM-,
780658,,6/30/2024 2:03:00 PM,Unknown Punch Type,,780658-6/30/24 2:03 PM-,
799914,,6/30/2024 7:01:00 AM,Unknown Punch Type,,799914-6/30/24 7:01 AM-,
799914,,6/30/2024 2:26:00 PM,Unknown Punch Type,,799914-6/30/24 2:26 PM-,
830574,,6/30/2024 7:01:00 AM,Unknown Punch Ty6/30/2024 7:17:00 AM,Unknown Punch Type,,782650-6/30/24 7:17 AM-,
pe,,830574-6/30/24 7:01 AM-,
782650,,6/30/2024 1:11:00 PM,Unknown Punch Type,,782650-6/30/24 1:11 PM-,
552965,,6/30/2024 7:17:00 AM,Unknown Punch Type,,552965-6/30/24 7:17 AM-,
552965,,6/30/2024 1:00:00 PM,Unknown Punch Type,,552965-6/30/24 1:00 PM-,
830574,,6/30/2024 12:10:00 PM,Unknown Punch Type,,830574-6/30/24 12:10 PM-,
742259,,6/30/2024 7:18:00 AM,Unknown Punch Type,,742259-6/30/24 7:18 AM-,
742259,,6/30/2024 11:00:00 AM,Unknown Punch Type,,742259-6/30/24 11:00 AM-,
824637,,6/30/2024 7:18:00 AM,Unknown Punch Type,,824637-6/30/24 7:18 AM-,
824637,,6/30/2024 3:02:00 PM,Unknown Punch Type,,824637-6/30/24 3:02 PM-,
797825,,6/30/2024 7:20:00 AM,Unknown Punch Type,,797825-6/30/24 7:20 AM-,
797825,,6/30/2024 2:02:00 PM,Unknown Punch Type,,797825-6/30/24 2:02 PM-,
832405,,6/30/2024 7:23:00 AM,Unknown Punch Type,,832405-6/30/24 7:23 AM-,
832405,,6/30/2024 1:00:00 PM,Unknown Punch Type,,832405-6/30/24 1:00 PM-,
823730,,6/30/2024 7:23:00 AM,Unknown Punch Type,,823730-6/30/24 7:23 AM-,
823730,,6/30/2024 11:02:00 AM,Unknown Punch Type,,823730-6/30/24 11:02 AM-,
827251,,6/30/2024 7:01:00 AM,Unknown Punch Type,,827251-6/30/24 7:01 AM-,
784051,,6/30/2024 7:24:00 AM,Unknown Punch Type,,784051-6/30/24 7:24 AM-,
827251,,6/30/2024 10:26:00 AM,Unknown Punch Type,,827251-6/30/24 10:26 AM-,
784051,,6/30/2024 11:42:00 AM,Unknown Punch Type,,784051-6/30/24 11:42 AM-,
828296,,6/30/2024 7:01:00 AM,Unknown Punch Type,,828296-6/30/24 7:01 AM-,
836638,,6/30/2024 7:25:00 AM,Unknown Punch Type,,836638-6/30/24 7:25 AM-,
828296,,6/30/2024 11:30:00 AM,Unknown Punch Type,,828296-6/30/24 11:30 AM-,
832016,,6/30/2024 7:02:00 AM,Unknown Punch Type,,832016-6/30/24 7:02 AM-,
832016,,6/30/2024 11:50:00 AM,Unknown Punch Type,,832016-6/30/24 11:50 AM-,
795630,,6/30/2024 7:02:00 AM,Unknown Punch Type,,795630-6/30/24 7:02 AM-,
795630,,6/30/2024 11:04:00 AM,Unknown Punch Type,,795630-6/30/24 11:04 AM-,
791720,,6/30/2024 7:02:00 AM,Unknown Punch Type,,791720-6/30758945,,6/30/2024 7:27:00 AM,Unknown Punch Type,,758945-6/30/24 7:27 AM-,
758945,,6/30/2024 2:04:00 PM,Unknown Punch Type,,758945-6/30/24 2:04 PM-,
596161,,6/30/2024 7:28:00 AM,Unknown Punch Type,,596161-6/30/24 7:28 AM-,
596161,,6/30/2024 1:03:00 PM,Unknown Punch Type,,596161-6/30/24 1:03 PM-,
832947,,6/30/2024 7:28:00 AM,Unknown Punch Type,,832947-6/30/24 7:28 AM-,
832947,,6/30/2024 11:36:00 AM,Unknown Punch Type,,832947-6/30/24 11:36 AM-,
792529,,6/30/2024 7:29:00 AM,Unknown Punch Type,,792529-6/30/24 7:29 AM-,
792529,,6/30/2024 12:18:00 PM,Unknown Punch Type,,792529-6/30/24 12:18 PM-,
779299,,6/30/2024 7:29:00 AM,Unknown Punch Type,,779299-6/30/24 7:29 AM-,
779299,,6/30/2024 12:14:00 PM,Unknown Punch Type,,779299-6/30/24 12:14 PM-,
812261,,6/30/2024 7:30:00 AM,Unknown Punch Type,,812261-6/30/24 7:30 AM-,
812261,,6/30/2024 10:32:00 AM,Unknown Punch Type,,812261-6/30/24 10:32 AM-,
822978,,6/30/2024 7:30:00 AM,Unknown Punch Type,,822978-6/30/24 7:30 AM-,
822978,,6/30/2024 11:30:00 AM,Unknown Pun758945,,6/30/2024 7:27:00 AM,Unknown Punch Type,,758945-6/30/24 7:27 AM-,
758945,,6/30/2024 2:04:00 PM,Unknown Punch Type,,758945-6/30/24 2:04 PM-,
596161,,6/30/2024 7:28:00 AM,Unknown Punch Type,,596161-6/30/24 7:28 AM-,
596161,,6/30/2024 1:03:00 PM,Unknown Punch Type,,596161-6/30/24 1:03 PM-,
832947,,6/30/2024 7:28:00 AM,Unknown Punch Type,,832947-6/30/24 7:28 AM-,
832947,,6/30/2024 11:36:00 AM,Unknown Punch Type,,832947-6/30/24 11:36 AM-,
792529,,6/30/2024 7:29:00 AM,Unknown Punch Type,,792529-6/30/24 7:29 AM-,
792529,,6/30/2024 12:18:00 PM,Unknown Punch Type,,792529-6/30/24 12:18 PM-,
779299,,6/30/2024 7:29:00 AM,Unknown Punch Type,,779299-6/30/24 7:29 AM-,
779299,,6/30/2024 12:14:00 PM,Unknown Punch Type,,779299-6/30/24 12:14 PM-,
812261,,6/30/2024 7:30:00 AM,Unknown Punch Type,,812261-6/30/24 7:30 AM-,
812261,,6/30/2024 10:32:00 AM,Unknown Punch Type,,812261-6/30/24 10:32 AM-,
822978,,6/30/2024 7:30:00 AM,Unknown Punch Type,,822978-6/30/24 7:30 AM-,
822978,,6/30/2024 11:30:00 AM,Unknown Pun AM,Unknown Punch Type,,837080-6/30/24 11:18 AM-,
838261,,6/30/2024 7:02:00 AM,Unknown Punch Type,,838261-6/30/24 7:02 AM-,
ch Type,,822978-6/30/24 11:30 AM-,
838261,,6/30/2024 11:16:00 AM,Unknown Punch Type,,838261-6/30/24 11:16 AM-,
700842,,6/30/2024 7:02:00 AM,Unknown Punch Type,,700842-6/30/24 7:02 AM-,
700842,,6/30/2024 12:09:00 PM,Unknown Punch Type,,700842-6/30/24 12:09 PM-,
700379,,6/30/2024 7:02:00 AM,Unknown Punch Type,,700379-6/30/24 7:02 AM-,
700379,,6/30/2024 1:00:00 PM,Unknown Punch Type,,700379-6/30/24 1:00 PM-,
743042,,6/30/2024 7:02:00 AM,Unknown Punch Type,,743042-6/30/24 7:02 AM-,
743042,,6/30/2024 4:04:00 PM,Unknown Punch Type,,743042-6/30/24 4:04 PM-,
608630,,6/30/2024 7:02:00 AM,Unknown Punch Type,,608630-6/30/24 7:02 AM-,
791063,,6/30/2024 7:30:00 AM,Unknown Punch Type,,791063-6/30/24 7:30 AM-,
608630,,6/30/2024 11:01:00 AM,Unknown Punch Type,,608630-6/30/24 11:01 AM-,
791063,,6/30/2024 12:36:00 PM,Unknown Punch Type,,791063-6/30/24 12:36 PM-,
756757,,6/30/2024 7:02:00 AM, AM,Unknown Punch Type,,837080-6/30/24 11:18 AM-,
838261,,6/30/2024 7:02:00 AM,Unknown Punch Type,,838261-6/30/24 7:02 AM-,
ch Type,,822978-6/30/24 11:30 AM-,
838261,,6/30/2024 11:16:00 AM,Unknown Punch Type,,838261-6/30/24 11:16 AM-,
700842,,6/30/2024 7:02:00 AM,Unknown Punch Type,,700842-6/30/24 7:02 AM-,
700842,,6/30/2024 12:09:00 PM,Unknown Punch Type,,700842-6/30/24 12:09 PM-,
700379,,6/30/2024 7:02:00 AM,Unknown Punch Type,,700379-6/30/24 7:02 AM-,
700379,,6/30/2024 1:00:00 PM,Unknown Punch Type,,700379-6/30/24 1:00 PM-,
743042,,6/30/2024 7:02:00 AM,Unknown Punch Type,,743042-6/30/24 7:02 AM-,
743042,,6/30/2024 4:04:00 PM,Unknown Punch Type,,743042-6/30/24 4:04 PM-,
608630,,6/30/2024 7:02:00 AM,Unknown Punch Type,,608630-6/30/24 7:02 AM-,
791063,,6/30/2024 7:30:00 AM,Unknown Punch Type,,791063-6/30/24 7:30 AM-,
608630,,6/30/2024 11:01:00 AM,Unknown Punch Type,,608630-6/30/24 11:01 AM-,
791063,,6/30/2024 12:36:00 PM,Unknown Punch Type,,791063-6/30/24 12:36 PM-,
756757,,6/30/2024 7:02:00 AM,831547,,6/30/2024 7:30:00 AM,Unknown Punch Type,,831547-6/30/24 7:30 AM-,
831547,,6/30/2024 8:30:00 AM,Unknown Punch Type,,831547-6/30/24 8:30 AM-,
831605,,6/30/2024 7:30:00 AM,Unknown Punch Type,,831605-6/30/24 7:30 AM-,
831605,,6/30/2024 8:30:00 AM,Unknown Punch Type,,831605-6/30/24 8:30 AM-,
831859,,6/30/2024 7:30:00 AM,Unknown Punch Type,,831859-6/30/24 7:30 AM-,
831859,,6/30/2024 8:30:00 AM,Unknown Punch Type,,831859-6/30/24 8:30 AM-,
832793,,6/30/2024 7:30:00 AM,Unknown Punch Type,,832793-6/30/24 7:30 AM-,
832793,,6/30/2024 8:30:00 AM,Unknown Punch Type,,832793-6/30/24 8:30 AM-,
832044,,6/30/2024 7:30:00 AM,Unknown Punch Type,,832044-6/30/24 7:30 AM-,
832044,,6/30/2024 8:30:00 AM,Unknown Punch Type,,832044-6/30/24 8:30 AM-,
817737,,6/30/2024 7:30:00 AM,Unknown Punch Type,,817737-6/30/24 7:30 AM-,
817737,,6/30/2024 8:30:00 AM,Unknown Punch Type,,817737-6/30/24 8:30 AM-,
831987,,6/30/2024 7:30:00 AM,Unknown Punch Type,,831987-6/30/24 7:30 AM-,
831987,,6/30/2024 8:30:00 AM,Unknown Punch Type,,831547,,6/30/2024 7:30:00 AM,Unknown Punch Type,,831547-6/30/24 7:30 AM-,
831547,,6/30/2024 8:30:00 AM,Unknown Punch Type,,831547-6/30/24 8:30 AM-,
831605,,6/30/2024 7:30:00 AM,Unknown Punch Type,,831605-6/30/24 7:30 AM-,
831605,,6/30/2024 8:30:00 AM,Unknown Punch Type,,831605-6/30/24 8:30 AM-,
831859,,6/30/2024 7:30:00 AM,Unknown Punch Type,,831859-6/30/24 7:30 AM-,
831859,,6/30/2024 8:30:00 AM,Unknown Punch Type,,831859-6/30/24 8:30 AM-,
832793,,6/30/2024 7:30:00 AM,Unknown Punch Type,,832793-6/30/24 7:30 AM-,
832793,,6/30/2024 8:30:00 AM,Unknown Punch Type,,832793-6/30/24 8:30 AM-,
832044,,6/30/2024 7:30:00 AM,Unknown Punch Type,,832044-6/30/24 7:30 AM-,
832044,,6/30/2024 8:30:00 AM,Unknown Punch Type,,832044-6/30/24 8:30 AM-,
817737,,6/30/2024 7:30:00 AM,Unknown Punch Type,,817737-6/30/24 7:30 AM-,
817737,,6/30/2024 8:30:00 AM,Unknown Punch Type,,817737-6/30/24 8:30 AM-,
831987,,6/30/2024 7:30:00 AM,Unknown Punch Type,,831987-6/30/24 7:30 AM-,
831987,,6/30/2024 8:30:00 AM,Unknown Punch Type,,M-,
831987-6/30/24 8:30 AM-,
776063,,6/30/2024 7:03:00 AM,Unknown Punch Type,,776063-6/30/24 7:03 AM-,
619821,,6/30/2024 12:30:00 PM,Unknown Punch Type,,619821-6/30/24 12:30 PM-,
828715,,6/30/2024 7:30:00 AM,Unknown Punch Type,,828715-6/30/24 7:30 AM-,
776063,,6/30/2024 11:05:00 AM,Unknown Punch Type,,776063-6/30/24 11:05 AM-,
828715,,6/30/2024 8:30:00 AM,Unknown Punch Type,,828715-6/30/24 8:30 AM-,
811833,,6/30/2024 7:03:00 AM,Unknown Punch Type,,811833-6/30/24 7:03 AM-,
759999,,6/30/2024 7:55:00 AM,Unknown Punch Type,,759999-6/30/24 7:55 AM-,
839845,,6/30/2024 7:30:00 AM,Unknown Punch Type,,839845-6/30/24 7:30 AM-,
811833,,6/30/2024 10:50:00 AM,Unknown Punch Type,,811833-6/30/24 10:50 AM-,
759999,,6/30/2024 11:06:00 AM,Unknown Punch Type,,759999-6/30/24 11:06 AM-,
839845,,6/30/2024 11:00:00 AM,Unknown Punch Type,,839845-6/30/24 11:00 AM-,
831780,,6/30/2024 7:03:00 AM,Unknown Punch Type,,831780-6/30/24 7:03 AM-,
527479,,6/30/2024 7:55:00 AM,Unknown Punch Type,,527479-6/30/24 7:55 AM-,
803970,,M-,
831987-6/30/24 8:30 AM-,
776063,,6/30/2024 7:03:00 AM,Unknown Punch Type,,776063-6/30/24 7:03 AM-,
619821,,6/30/2024 12:30:00 PM,Unknown Punch Type,,619821-6/30/24 12:30 PM-,
828715,,6/30/2024 7:30:00 AM,Unknown Punch Type,,828715-6/30/24 7:30 AM-,
776063,,6/30/2024 11:05:00 AM,Unknown Punch Type,,776063-6/30/24 11:05 AM-,
828715,,6/30/2024 8:30:00 AM,Unknown Punch Type,,828715-6/30/24 8:30 AM-,
811833,,6/30/2024 7:03:00 AM,Unknown Punch Type,,811833-6/30/24 7:03 AM-,
759999,,6/30/2024 7:55:00 AM,Unknown Punch Type,,759999-6/30/24 7:55 AM-,
839845,,6/30/2024 7:30:00 AM,Unknown Punch Type,,839845-6/30/24 7:30 AM-,
