Employee ID,Location ID,Clock In Time,Clock In Type,Deleted,External ID,Role
780448,,6/30/2024 5:03:00 AM,30 Min Meal,,780448-6/30/2024 10:03-,
780448,,6/30/2024 9:00:00 AM,Out Punch,,780448-6/30/2024 14:00-,
731881,,6/30/2024 5:03:00 AM,New Shift,,731881-6/30/2024 10:03-,
731881,,6/30/2024 7:57:00 AM,Out Punch,,731881-6/30/2024 12:57-,
735419,,6/30/2024 5:03:00 AM,New Shift,,735419-6/30/2024 10:03-,
735419,,6/30/2024 9:05:00 AM,Out Punch,,735419-6/30/2024 14:05-,
626569,,6/30/2024 5:03:00 AM,New Shift,,626569-6/30/2024 10:03-,
626569,,6/30/2024 8:30:00 AM,Out Punch,,626569-6/30/2024 13:30-,
753695,,6/30/2024 5:03:00 AM,New Shift,,753695-6/30/2024 10:03-,
753695,,6/30/2024 11:43:00 AM,Out Punch,,753695-6/30/2024 16:43-,
760107,,6/30/2024 5:03:00 AM,New Shift,,760107-6/30/2024 10:03-,
760107,,6/30/2024 10:00:00 AM,Out Punch,,760107-6/30/2024 15:00-,
618779,,6/30/2024 5:03:00 AM,New Shift,,618779-6/30/2024 10:03-,
618779,,6/30/2024 8:09:00 AM,Out Punch,,618779-6/30/2024 13:09-,
736301,,6/30/2024 5:03:00 AM,New Shift,,736301-6/30/2024 10:03-,
736301,,6/30/2024 10:00:00 AM,Out Punch,,736301-6/30/2024 15:00-,
743051,,6/30/2024 5:03:00 AM,New Shift,,743051-6/30/2024 10:03-,
743051,,6/30/2024 9:57:00 AM,Out Punch,,743051-6/30/2024 14:57-,
836722,,6/30/2024 5:03:00 AM,New Shift,,836722-6/30/2024 10:03-,
836722,,6/30/2024 8:23:00 AM,Out Punch,,836722-6/30/2024 13:23-,
835350,,6/30/2024 5:03:00 AM,New Shift,,835350-6/30/2024 10:03-,
835350,,6/30/2024 7:10:00 AM,Out Punch,,835350-6/30/2024 12:10-,
836816,,6/30/2024 5:03:00 AM,New Shift,,836816-6/30/2024 10:03-,
836816,,6/30/2024 9:00:00 AM,Out Punch,,836816-6/30/2024 14:00-,
836783,,6/30/2024 5:04:00 AM,New Shift,,836783-6/30/2024 10:04-,
836783,,6/30/2024 9:37:00 AM,Out Punch,,836783-6/30/2024 14:37-,
836010,,6/30/2024 5:04:00 AM,New Shift,,836010-6/30/2024 10:04-,
836010,,6/30/2024 8:26:00 AM,Out Punch,,836010-6/30/2024 13:26-,
835867,,6/30/2024 5:04:00 AM,New Shift,,835867-6/30/2024 10:04-,
835867,,6/30/2024 9:58:00 AM,Out Punch,,835867-6/30/2024 14:58-,
835872,,6/30/2024 5:04:00 AM,New Shift,,835872-6/30/2024 10:04-,
835872,,6/30/2024 8:42:00 AM,Out Punch,,835872-6/30/2024 13:42-,
735664,,6/30/2024 5:04:00 AM,New Shift,,735664-6/30/2024 10:04-,
735664,,6/30/2024 11:08:00 AM,Out Punch,,735664-6/30/2024 16:08-,
754833,,6/30/2024 5:04:00 AM,New Shift,,754833-6/30/2024 10:04-,
754833,,6/30/2024 7:30:00 AM,Out Punch,,754833-6/30/2024 12:30-,
736189,,6/30/2024 5:04:00 AM,New Shift,,736189-6/30/2024 10:04-,
736189,,6/30/2024 10:15:00 AM,Out Punch,,736189-6/30/2024 15:15-,
745943,,6/30/2024 5:04:00 AM,New Shift,,745943-6/30/2024 10:04-,
745943,,6/30/2024 9:32:00 AM,Out Punch,,745943-6/30/2024 14:32-,
834639,,6/30/2024 5:04:00 AM,New Shift,,834639-6/30/2024 10:04-,
834639,,6/30/2024 9:02:00 AM,Out Punch,,834639-6/30/2024 14:02-,
785864,,6/30/2024 5:04:00 AM,New Shift,,785864-6/30/2024 10:04-,
785864,,6/30/2024 10:06:00 AM,Out Punch,,785864-6/30/2024 15:06-,
778078,,6/30/2024 5:04:00 AM,New Shift,,778078-6/30/2024 10:04-,
778078,,6/30/2024 9:14:00 AM,Out Punch,,778078-6/30/2024 14:14-,
828888,,6/30/2024 5:04:00 AM,New Shift,,828888-6/30/2024 10:04-,
828888,,6/30/2024 10:00:00 AM,Out Punch,,828888-6/30/2024 15:00-,
793935,,6/30/2024 5:04:00 AM,New Shift,,793935-6/30/2024 10:04-,
793935,,6/30/2024 7:58:00 AM,Out Punch,,793935-6/30/2024 12:58-,
790217,,6/30/2024 5:04:00 AM,New Shift,,790217-6/30/2024 10:04-,
790217,,6/30/2024 10:00:00 AM,Out Punch,,790217-6/30/2024 15:00-,
780094,,6/30/2024 5:04:00 AM,New Shift,,780094-6/30/2024 10:04-,
780094,,6/30/2024 9:04:00 AM,Out Punch,,780094-6/30/2024 14:04-,
779420,,6/30/2024 5:04:00 AM,New Shift,,779420-6/30/2024 10:04-,
779420,,6/30/2024 10:00:00 AM,Out Punch,,779420-6/30/2024 15:00-,
793190,,6/30/2024 5:05:00 AM,New Shift,,793190-6/30/2024 10:05-,
793190,,6/30/2024 10:14:00 AM,Out Punch,,793190-6/30/2024 15:14-,
779413,,6/30/2024 5:05:00 AM,New Shift,,779413-6/30/2024 10:05-,
779413,,6/30/2024 9:08:00 AM,Out Punch,,779413-6/30/2024 14:08-,
800041,,6/30/2024 5:05:00 AM,New Shift,,800041-6/30/2024 10:05-,
800041,,6/30/2024 10:10:00 AM,Out Punch,,800041-6/30/2024 15:10-,
776803,,6/30/2024 5:05:00 AM,New Shift,,776803-6/30/2024 10:05-,
776803,,6/30/2024 2:31:00 PM,Out Punch,,776803-6/30/2024 19:31-,
812420,,6/30/2024 5:05:00 AM,New Shift,,812420-6/30/2024 10:05-,
812420,,6/30/2024 10:01:00 AM,Out Punch,,812420-6/30/2024 15:01-,
825512,,6/30/2024 5:05:00 AM,New Shift,,825512-6/30/2024 10:05-,
825512,,6/30/2024 10:08:00 AM,Out Punch,,825512-6/30/2024 15:08-,
789459,,6/30/2024 5:05:00 AM,New Shift,,789459-6/30/2024 10:05-,
779437,,6/30/2024 5:05:00 AM,New Shift,,779437-6/30/2024 10:05-,
779437,,6/30/2024 9:00:00 AM,Out Punch,,779437-6/30/2024 14:00-,
775539,,6/30/2024 5:05:00 AM,New Shift,,775539-6/30/2024 10:05-,
775539,,6/30/2024 10:06:00 AM,Out Punch,,775539-6/30/2024 15:06-,
834864,,6/30/2024 5:05:00 AM,New Shift,,834864-6/30/2024 10:05-,
834864,,6/30/2024 9:02:00 AM,Out Punch,,834864-6/30/2024 14:02-,
706648,,6/30/2024 5:05:00 AM,New Shift,,706648-6/30/2024 10:05-,
706648,,6/30/2024 2:24:00 PM,Out Punch,,706648-6/30/2024 19:24-,
743034,,6/30/2024 5:05:00 AM,New Shift,,743034-6/30/2024 10:05-,
743034,,6/30/2024 8:29:00 AM,Out Punch,,743034-6/30/2024 13:29-,
837639,,6/30/2024 5:05:00 AM,New Shift,,837639-6/30/2024 10:05-,
837639,,6/30/2024 9:50:00 AM,Out Punch,,837639-6/30/2024 14:50-,
721891,,6/30/2024 5:05:00 AM,New Shift,,721891-6/30/2024 10:05-,
721891,,6/30/2024 10:07:00 AM,Out Punch,,721891-6/30/2024 15:07-,
757164,,6/30/2024 5:05:00 AM,New Shift,,757164-6/30/2024 10:05-,
757164,,6/30/2024 9:36:00 AM,Out Punch,,757164-6/30/2024 14:36-,
745695,,6/30/2024 5:06:00 AM,New Shift,,745695-6/30/2024 10:06-,
745695,,6/30/2024 10:44:00 AM,Out Punch,,745695-6/30/2024 15:44-,
838579,,6/30/2024 5:06:00 AM,New Shift,,838579-6/30/2024 10:06-,
838579,,6/30/2024 8:39:00 AM,Out Punch,,838579-6/30/2024 13:39-,
730503,,6/30/2024 5:06:00 AM,New Shift,,730503-6/30/2024 10:06-,
730503,,6/30/2024 9:00:00 AM,Out Punch,,730503-6/30/2024 14:00-,
786110,,6/30/2024 5:06:00 AM,New Shift,,786110-6/30/2024 10:06-,
786110,,6/30/2024 8:55:00 AM,Out Punch,,786110-6/30/2024 13:55-,
815777,,6/30/2024 5:06:00 AM,New Shift,,815777-6/30/2024 10:06-,
815777,,6/30/2024 9:00:00 AM,Out Punch,,815777-6/30/2024 14:00-,
813891,,6/30/2024 5:06:00 AM,New Shift,,813891-6/30/2024 10:06-,
813891,,6/30/2024 10:01:00 AM,Out Punch,,813891-6/30/2024 15:01-,
793479,,6/30/2024 5:06:00 AM,New Shift,,793479-6/30/2024 10:06-,
793479,,6/30/2024 10:05:00 AM,Out Punch,,793479-6/30/2024 15:05-,
790310,,6/30/2024 5:07:00 AM,New Shift,,790310-6/30/2024 10:07-,
790310,,6/30/2024 9:37:00 AM,Out Punch,,790310-6/30/2024 14:37-,
820881,,6/30/2024 5:07:00 AM,New Shift,,820881-6/30/2024 10:07-,
820881,,6/30/2024 9:15:00 AM,Out Punch,,820881-6/30/2024 14:15-,
787783,,6/30/2024 5:07:00 AM,New Shift,,787783-6/30/2024 10:07-,
787783,,6/30/2024 8:01:00 AM,Out Punch,,787783-6/30/2024 13:01-,
783397,,6/30/2024 5:07:00 AM,New Shift,,783397-6/30/2024 10:07-,
783397,,6/30/2024 9:09:00 AM,Out Punch,,783397-6/30/2024 14:09-,
812983,,6/30/2024 5:07:00 AM,New Shift,,812983-6/30/2024 10:07-,
812983,,6/30/2024 8:10:00 AM,Out Punch,,812983-6/30/2024 13:10-,
836173,,6/30/2024 5:07:00 AM,New Shift,,836173-6/30/2024 10:07-,
836173,,6/30/2024 1:00:00 PM,Out Punch,,836173-6/30/2024 18:00-,
835244,,6/30/2024 5:07:00 AM,New Shift,,835244-6/30/2024 10:07-,
835244,,6/30/2024 8:36:00 AM,Out Punch,,835244-6/30/2024 13:36-,
835912,,6/30/2024 5:07:00 AM,New Shift,,835912-6/30/2024 10:07-,
835912,,6/30/2024 7:18:00 AM,Out Punch,,835912-6/30/2024 12:18-,
738953,,6/30/2024 5:07:00 AM,New Shift,,738953-6/30/2024 10:07-,
738953,,6/30/2024 10:30:00 AM,Out Punch,,738953-6/30/2024 15:30-,
705298,,6/30/2024 5:08:00 AM,New Shift,,705298-6/30/2024 10:08-,
705298,,6/30/2024 9:33:00 AM,Out Punch,,705298-6/30/2024 14:33-,
830614,,6/30/2024 5:08:00 AM,New Shift,,830614-6/30/2024 10:08-,
830614,,6/30/2024 9:56:00 AM,Out Punch,,830614-6/30/2024 14:56-,
816150,,6/30/2024 5:08:00 AM,New Shift,,816150-6/30/2024 10:08-,
816150,,6/30/2024 10:02:00 AM,Out Punch,,816150-6/30/2024 15:02-,
779143,,6/30/2024 5:08:00 AM,New Shift,,779143-6/30/2024 10:08-,
779143,,6/30/2024 8:37:00 AM,Out Punch,,779143-6/30/2024 13:37-,
817087,,6/30/2024 5:09:00 AM,New Shift,,817087-6/30/2024 10:09-,
817087,,6/30/2024 8:59:00 AM,Out Punch,,817087-6/30/2024 13:59-,
753614,,6/30/2024 5:10:00 AM,New Shift,,753614-6/30/2024 10:10-,
753614,,6/30/2024 10:00:00 AM,Out Punch,,753614-6/30/2024 15:00-,
738978,,6/30/2024 5:10:00 AM,New Shift,,738978-6/30/2024 10:10-,
738978,,6/30/2024 6:32:00 AM,Out Punch,,738978-6/30/2024 11:32-,
838558,,6/30/2024 5:10:00 AM,New Shift,,838558-6/30/2024 10:10-,
838558,,6/30/2024 9:01:00 AM,Out Punch,,838558-6/30/2024 14:01-,
800456,,6/30/2024 5:10:00 AM,New Shift,,800456-6/30/2024 10:10-,
800456,,6/30/2024 9:06:00 AM,Out Punch,,800456-6/30/2024 14:06-,
833557,,6/30/2024 5:10:00 AM,New Shift,,833557-6/30/2024 10:10-,
833557,,6/30/2024 9:54:00 AM,Out Punch,,833557-6/30/2024 14:54-,
820029,,6/30/2024 5:10:00 AM,New Shift,,820029-6/30/2024 10:10-,
820029,,6/30/2024 10:05:00 AM,Out Punch,,820029-6/30/2024 15:05-,
773117,,6/30/2024 5:11:00 AM,New Shift,,773117-6/30/2024 10:11-,
773117,,6/30/2024 9:09:00 AM,Out Punch,,773117-6/30/2024 14:09-,
780299,,6/30/2024 5:11:00 AM,New Shift,,780299-6/30/2024 10:11-,
780299,,6/30/2024 9:10:00 AM,Out Punch,,780299-6/30/2024 14:10-,
777266,,6/30/2024 5:11:00 AM,New Shift,,777266-6/30/2024 10:11-,
777266,,6/30/2024 9:23:00 AM,Out Punch,,777266-6/30/2024 14:23-,
807581,,6/30/2024 5:11:00 AM,New Shift,,807581-6/30/2024 10:11-,
807581,,6/30/2024 8:31:00 AM,Out Punch,,807581-6/30/2024 13:31-,
780272,,6/30/2024 5:11:00 AM,New Shift,,780272-6/30/2024 10:11-,
780272,,6/30/2024 1:44:00 PM,Out Punch,,780272-6/30/2024 18:44-,
833429,,6/30/2024 5:11:00 AM,New Shift,,833429-6/30/2024 10:11-,
833429,,6/30/2024 3:08:00 PM,Out Punch,,833429-6/30/2024 20:08-,
803192,,6/30/2024 5:11:00 AM,New Shift,,803192-6/30/2024 10:11-,
803192,,6/30/2024 9:00:00 AM,Out Punch,,803192-6/30/2024 14:00-,
837758,,6/30/2024 5:11:00 AM,New Shift,,837758-6/30/2024 10:11-,
837758,,6/30/2024 8:09:00 AM,Out Punch,,837758-6/30/2024 13:09-,
838334,,6/30/2024 5:11:00 AM,New Shift,,838334-6/30/2024 10:11-,
838334,,6/30/2024 10:10:00 AM,Out Punch,,838334-6/30/2024 15:10-,
752990,,6/30/2024 5:11:00 AM,New Shift,,752990-6/30/2024 10:11-,
752990,,6/30/2024 8:25:00 AM,Out Punch,,752990-6/30/2024 13:25-,
743070,,6/30/2024 5:11:00 AM,New Shift,,743070-6/30/2024 10:11-,
743070,,6/30/2024 10:09:00 AM,Out Punch,,743070-6/30/2024 15:09-,
833916,,6/30/2024 5:12:00 AM,New Shift,,833916-6/30/2024 10:12-,
833916,,6/30/2024 9:31:00 AM,Out Punch,,833916-6/30/2024 14:31-,
822036,,6/30/2024 5:12:00 AM,New Shift,,822036-6/30/2024 10:12-,
822036,,6/30/2024 6:29:00 AM,Out Punch,,822036-6/30/2024 11:29-,
805307,,6/30/2024 5:12:00 AM,New Shift,,805307-6/30/2024 10:12-,
805307,,6/30/2024 9:46:00 AM,Out Punch,,805307-6/30/2024 14:46-,
832831,,6/30/2024 5:13:00 AM,New Shift,,832831-6/30/2024 10:13-,
832831,,6/30/2024 10:59:00 AM,Out Punch,,832831-6/30/2024 15:59-,
805533,,6/30/2024 5:13:00 AM,New Shift,,805533-6/30/2024 10:13-,
805533,,6/30/2024 9:08:00 AM,Out Punch,,805533-6/30/2024 14:08-,
820633,,6/30/2024 5:13:00 AM,New Shift,,820633-6/30/2024 10:13-,
820633,,6/30/2024 10:08:00 AM,Out Punch,,820633-6/30/2024 15:08-,
561434,,6/30/2024 5:13:00 AM,New Shift,,561434-6/30/2024 10:13-,
561434,,6/30/2024 10:16:00 AM,Out Punch,,561434-6/30/2024 15:16-,
747149,,6/30/2024 5:14:00 AM,New Shift,,747149-6/30/2024 10:14-,
747149,,6/30/2024 8:37:00 AM,Out Punch,,747149-6/30/2024 13:37-,
836759,,6/30/2024 5:15:00 AM,New Shift,,836759-6/30/2024 10:15-,
836759,,6/30/2024 12:00:00 PM,Out Punch,,836759-6/30/2024 17:00-,
838140,,6/30/2024 5:15:00 AM,New Shift,,838140-6/30/2024 10:15-,
838140,,6/30/2024 10:01:00 AM,Out Punch,,838140-6/30/2024 15:01-,
825395,,6/30/2024 5:15:00 AM,New Shift,,825395-6/30/2024 10:15-,
825395,,6/30/2024 10:24:00 AM,Out Punch,,825395-6/30/2024 15:24-,
827877,,6/30/2024 5:15:00 AM,New Shift,,827877-6/30/2024 10:15-,
827877,,6/30/2024 8:58:00 AM,Out Punch,,827877-6/30/2024 13:58-,
769359,,6/30/2024 5:15:00 AM,New Shift,,769359-6/30/2024 10:15-,
769359,,6/30/2024 1:30:00 PM,Out Punch,,769359-6/30/2024 18:30-,
786673,,6/30/2024 5:16:00 AM,New Shift,,786673-6/30/2024 10:16-,
786673,,6/30/2024 9:08:00 AM,Out Punch,,786673-6/30/2024 14:08-,
556508,,6/30/2024 5:16:00 AM,30 Min Meal,,556508-6/30/2024 10:16-,
556508,,6/30/2024 9:02:00 AM,Out Punch,,556508-6/30/2024 14:02-,
793363,,6/30/2024 5:17:00 AM,New Shift,,793363-6/30/2024 10:17-,
793363,,6/30/2024 9:00:00 AM,Out Punch,,793363-6/30/2024 14:00-,
782061,,6/30/2024 5:17:00 AM,New Shift,,782061-6/30/2024 10:17-,
782061,,6/30/2024 9:17:00 AM,Out Punch,,782061-6/30/2024 14:17-,
752140,,6/30/2024 5:18:00 AM,New Shift,,752140-6/30/2024 10:18-,
752140,,6/30/2024 9:37:00 AM,Out Punch,,752140-6/30/2024 14:37-,
753812,,6/30/2024 5:19:00 AM,New Shift,,753812-6/30/2024 10:19-,
753812,,6/30/2024 11:10:00 AM,Out Punch,,753812-6/30/2024 16:10-,
733588,,6/30/2024 5:19:00 AM,New Shift,,733588-6/30/2024 10:19-,
733588,,6/30/2024 8:08:00 AM,Out Punch,,733588-6/30/2024 13:08-,
789932,,6/30/2024 5:21:00 AM,New Shift,,789932-6/30/2024 10:21-,
789932,,6/30/2024 8:34:00 AM,Out Punch,,789932-6/30/2024 13:34-,
812312,,6/30/2024 5:21:00 AM,New Shift,,812312-6/30/2024 10:21-,
812312,,6/30/2024 11:00:00 AM,Out Punch,,812312-6/30/2024 16:00-,
827554,,6/30/2024 5:22:00 AM,New Shift,,827554-6/30/2024 10:22-,
827554,,6/30/2024 7:00:00 AM,Out Punch,,827554-6/30/2024 12:00-,
772928,,6/30/2024 5:23:00 AM,New Shift,,772928-6/30/2024 10:23-,
772928,,6/30/2024 8:52:00 AM,Out Punch,,772928-6/30/2024 13:52-,
806010,,6/30/2024 5:24:00 AM,New Shift,,806010-6/30/2024 10:24-,
806010,,6/30/2024 8:36:00 AM,Out Punch,,806010-6/30/2024 13:36-,
836553,,6/30/2024 5:24:00 AM,New Shift,,836553-6/30/2024 10:24-,
836553,,6/30/2024 8:48:00 AM,Out Punch,,836553-6/30/2024 13:48-,
828426,,6/30/2024 5:25:00 AM,New Shift,,828426-6/30/2024 10:25-,
828426,,6/30/2024 9:57:00 AM,Out Punch,,828426-6/30/2024 14:57-,
830608,,6/30/2024 5:25:00 AM,New Shift,,830608-6/30/2024 10:25-,
830608,,6/30/2024 11:06:00 AM,Out Punch,,830608-6/30/2024 16:06-,
525541,,6/30/2024 5:25:00 AM,New Shift,,525541-6/30/2024 10:25-,
525541,,6/30/2024 9:05:00 AM,Out Punch,,525541-6/30/2024 14:05-,
816521,,6/30/2024 5:26:00 AM,New Shift,,816521-6/30/2024 10:26-,
816521,,6/30/2024 10:31:00 AM,Out Punch,,816521-6/30/2024 15:31-,
791436,,6/30/2024 5:27:00 AM,New Shift,,791436-6/30/2024 10:27-,
791436,,6/30/2024 9:32:00 AM,Out Punch,,791436-6/30/2024 14:32-,
778556,,6/30/2024 5:27:00 AM,New Shift,,778556-6/30/2024 10:27-,
778556,,6/30/2024 1:27:00 PM,Out Punch,,778556-6/30/2024 18:27-,
839572,,6/30/2024 5:27:00 AM,New Shift,,839572-6/30/2024 10:27-,
743930,,6/30/2024 5:28:00 AM,New Shift,,743930-6/30/2024 10:28-,
743930,,6/30/2024 8:45:00 AM,Out Punch,,743930-6/30/2024 13:45-,
805624,,6/30/2024 5:29:00 AM,New Shift,,805624-6/30/2024 10:29-,
805624,,6/30/2024 9:01:00 AM,Out Punch,,805624-6/30/2024 14:01-,
793813,,6/30/2024 5:29:00 AM,30 Min Meal,,793813-6/30/2024 10:29-,
793813,,6/30/2024 7:01:00 AM,Out Punch,,793813-6/30/2024 12:01-,
797661,,6/30/2024 5:29:00 AM,New Shift,,797661-6/30/2024 10:29-,
797661,,6/30/2024 9:34:00 AM,Out Punch,,797661-6/30/2024 14:34-,
762015,,6/30/2024 5:29:00 AM,New Shift,,762015-6/30/2024 10:29-,
762015,,6/30/2024 10:01:00 AM,Out Punch,,762015-6/30/2024 15:01-,
753434,,6/30/2024 5:30:00 AM,New Shift,,753434-6/30/2024 10:30-,
753434,,6/30/2024 9:30:00 AM,Out Punch,,753434-6/30/2024 14:30-,
633339,,6/30/2024 5:30:00 AM,30 Min Meal,,633339-6/30/2024 10:30-,
633339,,6/30/2024 10:30:00 AM,Out Punch,,633339-6/30/2024 15:30-,
823363,,6/30/2024 5:30:00 AM,30 Min Meal,,823363-6/30/2024 10:30-,
823363,,6/30/2024 7:00:00 AM,Out Punch,,823363-6/30/2024 12:00-,
833474,,6/30/2024 5:30:00 AM,New Shift,,833474-6/30/2024 10:30-,
833474,,6/30/2024 10:37:00 AM,Out Punch,,833474-6/30/2024 15:37-,
830179,,6/30/2024 5:30:00 AM,New Shift,,830179-6/30/2024 10:30-,
830179,,6/30/2024 10:15:00 AM,Out Punch,,830179-6/30/2024 15:15-,
775295,,6/30/2024 5:30:00 AM,New Shift,,775295-6/30/2024 10:30-,
775295,,6/30/2024 10:01:00 AM,Out Punch,,775295-6/30/2024 15:01-,
786990,,6/30/2024 5:30:00 AM,30 Min Meal,,786990-6/30/2024 10:30-,
786990,,6/30/2024 6:00:00 AM,Out Punch,,786990-6/30/2024 11:00-,
799493,,6/30/2024 5:30:00 AM,30 Min Meal,,799493-6/30/2024 10:30-,
799493,,6/30/2024 6:00:00 AM,Out Punch,,799493-6/30/2024 11:00-,
591373,,6/30/2024 5:30:00 AM,30 Min Meal,,591373-6/30/2024 10:30-,
591373,,6/30/2024 10:00:00 AM,Out Punch,,591373-6/30/2024 15:00-,
828654,,6/30/2024 5:30:00 AM,30 Min Meal,,828654-6/30/2024 10:30-,
828654,,6/30/2024 10:30:00 AM,Out Punch,,828654-6/30/2024 15:30-,
821069,,6/30/2024 5:31:00 AM,New Shift,,821069-6/30/2024 10:31-,
821069,,6/30/2024 10:24:00 AM,Out Punch,,821069-6/30/2024 15:24-,
820159,,6/30/2024 5:31:00 AM,New Shift,,820159-6/30/2024 10:31-,
820159,,6/30/2024 10:03:00 AM,Out Punch,,820159-6/30/2024 15:03-,
773138,,6/30/2024 5:31:00 AM,New Shift,,773138-6/30/2024 10:31-,
745898,,6/30/2024 5:32:00 AM,New Shift,,745898-6/30/2024 10:32-,
745898,,6/30/2024 7:30:00 AM,Out Punch,,745898-6/30/2024 12:30-,
753250,,6/30/2024 5:33:00 AM,New Shift,,753250-6/30/2024 10:33-,
753250,,6/30/2024 9:00:00 AM,Out Punch,,753250-6/30/2024 14:00-,
804938,,6/30/2024 5:33:00 AM,New Shift,,804938-6/30/2024 10:33-,
804938,,6/30/2024 9:07:00 AM,Out Punch,,804938-6/30/2024 14:07-,
814413,,6/30/2024 5:34:00 AM,New Shift,,814413-6/30/2024 10:34-,
814413,,6/30/2024 10:39:00 AM,Out Punch,,814413-6/30/2024 15:39-,
743392,,6/30/2024 5:34:00 AM,30 Min Meal,,743392-6/30/2024 10:34-,
743392,,6/30/2024 9:08:00 AM,Out Punch,,743392-6/30/2024 14:08-,
540776,,6/30/2024 5:35:00 AM,30 Min Meal,,540776-6/30/2024 10:35-,
540776,,6/30/2024 9:15:00 AM,Out Punch,,540776-6/30/2024 14:15-,
829302,,6/30/2024 5:35:00 AM,New Shift,,829302-6/30/2024 10:35-,
829302,,6/30/2024 8:05:00 AM,Out Punch,,829302-6/30/2024 13:05-,
834279,,6/30/2024 5:35:00 AM,New Shift,,834279-6/30/2024 10:35-,
834279,,6/30/2024 8:01:00 AM,Out Punch,,834279-6/30/2024 13:01-,
836510,,6/30/2024 5:37:00 AM,New Shift,,836510-6/30/2024 10:37-,
836510,,6/30/2024 7:35:00 AM,Out Punch,,836510-6/30/2024 12:35-,
797041,,6/30/2024 5:37:00 AM,New Shift,,797041-6/30/2024 10:37-,
797041,,6/30/2024 9:32:00 AM,Out Punch,,797041-6/30/2024 14:32-,
838818,,6/30/2024 5:38:00 AM,New Shift,,838818-6/30/2024 10:38-,
838818,,6/30/2024 10:39:00 AM,Out Punch,,838818-6/30/2024 15:39-,
822814,,6/30/2024 5:39:00 AM,New Shift,,822814-6/30/2024 10:39-,
822814,,6/30/2024 9:56:00 AM,Out Punch,,822814-6/30/2024 14:56-,
826071,,6/30/2024 5:39:00 AM,New Shift,,826071-6/30/2024 10:39-,
826071,,6/30/2024 9:09:00 AM,Out Punch,,826071-6/30/2024 14:09-,
803105,,6/30/2024 5:39:00 AM,New Shift,,803105-6/30/2024 10:39-,
803105,,6/30/2024 9:28:00 AM,Out Punch,,803105-6/30/2024 14:28-,
788905,,6/30/2024 5:40:00 AM,30 Min Meal,,788905-6/30/2024 10:40-,
788905,,6/30/2024 9:02:00 AM,Out Punch,,788905-6/30/2024 14:02-,
785887,,6/30/2024 5:40:00 AM,New Shift,,785887-6/30/2024 10:40-,
785887,,6/30/2024 12:03:00 PM,Out Punch,,785887-6/30/2024 17:03-,
734513,,6/30/2024 5:40:00 AM,30 Min Meal,,734513-6/30/2024 10:40-,
734513,,6/30/2024 8:53:00 AM,Out Punch,,734513-6/30/2024 13:53-,
804979,,6/30/2024 5:41:00 AM,New Shift,,804979-6/30/2024 10:41-,
788881,,6/30/2024 5:41:00 AM,New Shift,,788881-6/30/2024 10:41-,
814677,,6/30/2024 5:41:00 AM,New Shift,,814677-6/30/2024 10:41-,
814677,,6/30/2024 8:30:00 AM,Out Punch,,814677-6/30/2024 13:30-,
794132,,6/30/2024 5:42:00 AM,30 Min Meal,,794132-6/30/2024 10:42-,
794132,,6/30/2024 7:16:00 AM,Out Punch,,794132-6/30/2024 12:16-,
792197,,6/30/2024 5:42:00 AM,New Shift,,792197-6/30/2024 10:42-,
792197,,6/30/2024 6:33:00 AM,Out Punch,,792197-6/30/2024 11:33-,
831229,,6/30/2024 5:45:00 AM,New Shift,,831229-6/30/2024 10:45-,
831229,,6/30/2024 8:57:00 AM,Out Punch,,831229-6/30/2024 13:57-,
757735,,6/30/2024 5:45:00 AM,30 Min Meal,,757735-6/30/2024 10:45-,
757735,,6/30/2024 7:01:00 AM,Out Punch,,757735-6/30/2024 12:01-,
831163,,6/30/2024 5:47:00 AM,New Shift,,831163-6/30/2024 10:47-,
831163,,6/30/2024 11:01:00 AM,Out Punch,,831163-6/30/2024 16:01-,
827230,,6/30/2024 5:47:00 AM,New Shift,,827230-6/30/2024 10:47-,
827230,,6/30/2024 10:04:00 AM,Out Punch,,827230-6/30/2024 15:04-,
784357,,6/30/2024 5:48:00 AM,New Shift,,784357-6/30/2024 10:48-,
784357,,6/30/2024 8:30:00 AM,Out Punch,,784357-6/30/2024 13:30-,
794120,,6/30/2024 5:49:00 AM,30 Min Meal,,794120-6/30/2024 10:49-,
794120,,6/30/2024 1:39:00 PM,Out Punch,,794120-6/30/2024 18:39-,
827491,,6/30/2024 5:49:00 AM,New Shift,,827491-6/30/2024 10:49-,
827491,,6/30/2024 10:11:00 AM,Out Punch,,827491-6/30/2024 15:11-,
754093,,6/30/2024 5:50:00 AM,New Shift,,754093-6/30/2024 10:50-,
754093,,6/30/2024 10:31:00 AM,Out Punch,,754093-6/30/2024 15:31-,
831188,,6/30/2024 5:51:00 AM,New Shift,,831188-6/30/2024 10:51-,
831188,,6/30/2024 10:00:00 AM,Out Punch,,831188-6/30/2024 15:00-,
767968,,6/30/2024 5:52:00 AM,New Shift,,767968-6/30/2024 10:52-,
767968,,6/30/2024 8:39:00 AM,Out Punch,,767968-6/30/2024 13:39-,
838531,,6/30/2024 5:53:00 AM,New Shift,,838531-6/30/2024 10:53-,
838531,,6/30/2024 10:00:00 AM,Out Punch,,838531-6/30/2024 15:00-,
814909,,6/30/2024 5:53:00 AM,New Shift,,814909-6/30/2024 10:53-,
814909,,6/30/2024 9:55:00 AM,Out Punch,,814909-6/30/2024 14:55-,
