Employee ID,Date/time,Labor Level Transfer,Work Rule Transfer,,Punch Type,Time Zone ID,Comment (dropdown),Comment note (optional)
709950,6/30/24 1:07 PM,,,,Out Punch,134111,,
520821,6/30/24 8:59 AM,,,,New Shift,134111,,
520821,6/30/24 1:00 PM,,,,Out Punch,134111,,
706991,6/30/24 8:59 AM,,,,New Shift,134111,,
706991,6/30/24 1:15 PM,,,,Out Punch,134111,,
704370,6/30/24 8:59 AM,,,,New Shift,134111,,
704370,6/30/24 5:11 PM,,,,Out Punch,134111,,
560873,6/30/24 8:59 AM,,,,New Shift,134111,,
560873,6/30/24 12:02 PM,,,,Out Punch,134111,,
670880,6/30/24 8:59 AM,,,,New Shift,134111,,
670880,6/30/24 3:04 PM,,,,Out Punch,134111,,
248276,6/30/24 8:59 AM,,,,New Shift,134111,,
248276,6/30/24 12:22 PM,,,,Out Punch,134111,,
764545,6/30/24 8:59 AM,,,,New Shift,134111,,
764545,6/30/24 12:07 PM,,,,Out Punch,134111,,
713141,6/30/24 8:59 AM,,,,New Shift,134111,,
713141,6/30/24 12:39 PM,,,,Out Punch,134111,,
203954,6/30/24 8:59 AM,,,,New Shift,134111,,
203954,6/30/24 2:05 PM,,,,Out Punch,134111,,
126646,6/30/24 8:59 AM,,,,New Shift,134111,,
126646,6/30/24 1:19 PM,,,,Out Punch,134111,,
215535,6/30/24 8:59 AM,,,,New Shift,134111,,
215535,6/30/24 4:01 PM,,,,Out Punch,134111,,
701569,6/30/24 8:59 AM,,,,New Shift,134111,,
701569,6/30/24 1:16 PM,,,,Out Punch,134111,,
741618,6/30/24 8:59 AM,,,,New Shift,134111,,
741618,6/30/24 1:44 PM,,,,Out Punch,134111,,
241465,6/30/24 8:59 AM,,,,New Shift,134111,,
241465,6/30/24 3:11 PM,,,,Out Punch,134111,,
755384,6/30/24 8:59 AM,,,,New Shift,134111,,
755384,6/30/24 2:01 PM,,,,Out Punch,134111,,
702715,6/30/24 8:59 AM,,,,New Shift,134071,,
702715,6/30/24 2:16 PM,,,,Out Punch,134071,,
567931,6/30/24 8:59 AM,,,,New Shift,134071,,
567931,6/30/24 12:04 PM,,,,Out Punch,134071,,
767010,6/30/24 8:59 AM,,,,New Shift,134071,,
767010,6/30/24 12:43 PM,,,,Out Punch,134071,,
744663,6/30/24 8:59 AM,,,,New Shift,134041,,
744663,6/30/24 12:31 PM,,,,Out Punch,134041,,
687900,6/30/24 8:59 AM,,,,New Shift,134071,,
687900,6/30/24 1:15 PM,,,,Out Punch,134071,,
763387,6/30/24 8:59 AM,,,,New Shift,134071,,
763387,6/30/24 2:10 PM,,,,Out Punch,134071,,
624559,6/30/24 8:59 AM,,,,New Shift,134071,,
624559,6/30/24 3:38 PM,,,,Out Punch,134071,,
830016,6/30/24 8:59 AM,,,,New Shift,134111,,
830016,6/30/24 1:09 PM,,,,Out Punch,134111,,
780029,6/30/24 8:59 AM,,,,New Shift,134111,,
780029,6/30/24 11:18 AM,,,,Out Punch,134111,,
780848,6/30/24 8:59 AM,,,,New Shift,134111,,
780848,6/30/24 3:07 PM,,,,Out Punch,134111,,
834143,6/30/24 8:59 AM,,,,New Shift,134111,,
834143,6/30/24 4:32 PM,,,,Out Punch,134111,,
806835,6/30/24 8:59 AM,,,,New Shift,134111,,
806835,6/30/24 2:03 PM,,,,Out Punch,134111,,
830813,6/30/24 8:59 AM,,,,New Shift,134111,,
830813,6/30/24 1:36 PM,,,,Out Punch,134111,,
780606,6/30/24 8:59 AM,,,,New Shift,134111,,
780606,6/30/24 5:39 PM,,,,Out Punch,134111,,
774928,6/30/24 8:59 AM,,,,New Shift,134111,,
774928,6/30/24 12:00 PM,,,,Out Punch,134111,,
797439,6/30/24 8:59 AM,,,,New Shift,134071,,
834884,6/30/24 8:59 AM,,,,New Shift,134071,,
834884,6/30/24 4:12 PM,,,,Out Punch,134071,,
801348,6/30/24 8:59 AM,,,,New Shift,134071,,
801348,6/30/24 2:33 PM,,,,Out Punch,134071,,
812090,6/30/24 8:59 AM,,,,New Shift,134071,,
812090,6/30/24 1:00 PM,,,,Out Punch,134071,,
825656,6/30/24 8:59 AM,,,,New Shift,134111,,
825656,6/30/24 1:00 PM,,,,Out Punch,134111,,
811439,6/30/24 8:59 AM,,,,New Shift,134111,,
811439,6/30/24 2:04 PM,,,,Out Punch,134111,,
809967,6/30/24 8:59 AM,,,,New Shift,134111,,
809967,6/30/24 11:29 AM,,,,Out Punch,134111,,
834483,6/30/24 8:59 AM,,,,New Shift,134111,,
834483,6/30/24 12:25 PM,,,,Out Punch,134111,,
794496,6/30/24 8:59 AM,,,,New Shift,134111,,
794496,6/30/24 2:15 PM,,,,Out Punch,134111,,
805596,6/30/24 8:59 AM,,,,New Shift,134111,,
805596,6/30/24 12:03 PM,,,,Out Punch,134111,,
808728,6/30/24 8:59 AM,,,,New Shift,134111,,
808728,6/30/24 5:13 PM,,,,Out Punch,134111,,
819839,6/30/24 8:59 AM,,,,New Shift,134111,,
819839,6/30/24 1:36 PM,,,,Out Punch,134111,,
804447,6/30/24 8:59 AM,,,,New Shift,134111,,
804447,6/30/24 4:32 PM,,,,Out Punch,134111,,
784975,6/30/24 8:59 AM,,,,New Shift,134041,,
784975,6/30/24 2:07 PM,,,,Out Punch,134041,,
835038,6/30/24 8:59 AM,,,,New Shift,130050,,
835038,6/30/24 1:46 PM,,,,Out Punch,130050,,
774040,6/30/24 8:59 AM,,,,New Shift,134071,,
774040,6/30/24 1:57 PM,,,,Out Punch,134071,,
833996,6/30/24 8:59 AM,,,,New Shift,134071,,
833996,6/30/24 12:00 PM,,,,Out Punch,134071,,
823517,6/30/24 8:59 AM,,,,New Shift,134071,,
823517,6/30/24 2:14 PM,,,,Out Punch,134071,,
819362,6/30/24 8:59 AM,,,,New Shift,134071,,
819362,6/30/24 12:30 PM,,,,Out Punch,134071,,
834191,6/30/24 8:59 AM,,,,New Shift,134071,,
834191,6/30/24 12:33 PM,,,,Out Punch,134071,,
782844,6/30/24 8:59 AM,,,,New Shift,134071,,
782844,6/30/24 2:21 PM,,,,Out Punch,134071,,
829840,6/30/24 8:59 AM,,,,New Shift,134071,,
829840,6/30/24 12:01 PM,,,,Out Punch,134071,,
753571,6/30/24 8:59 AM,,,,New Shift,134071,,
753571,6/30/24 1:00 PM,,,,Out Punch,134071,,
452175,6/30/24 9:00 AM,,,,New Shift,134071,,
452175,6/30/24 6:00 PM,,,,Out Punch,134071,,
568092,6/30/24 9:00 AM,,,,New Shift,134111,,
568092,6/30/24 1:29 PM,,,,Out Punch,134111,,
599582,6/30/24 9:00 AM,,,,New Shift,134111,,
599582,6/30/24 1:00 PM,,,,Out Punch,134111,,
534836,6/30/24 9:00 AM,,,,New Shift,134111,,
534836,6/30/24 12:00 PM,,,,Out Punch,134111,,
600423,6/30/24 9:00 AM,,,,New Shift,134111,,
600423,6/30/24 1:00 PM,,,,Out Punch,134111,,
650339,6/30/24 9:00 AM,,,,New Shift,134111,,
650339,6/30/24 1:00 PM,,,,Out Punch,134111,,
759008,6/30/24 9:00 AM,,,,New Shift,134071,,
759008,6/30/24 5:05 PM,,,,Out Punch,134071,,
733790,6/30/24 9:00 AM,,,,New Shift,134111,,
733790,6/30/24 1:00 PM,,,,Out Punch,134111,,
754020,6/30/24 9:00 AM,,,,New Shift,134071,,
754020,6/30/24 12:57 PM,,,,Out Punch,134071,,
522506,6/30/24 9:00 AM,,,,New Shift,134111,,
522506,6/30/24 6:00 PM,,,,Out Punch,134111,,
714561,6/30/24 9:00 AM,,,,New Shift,134111,,
714561,6/30/24 3:00 PM,,,,Out Punch,134111,,
810139,6/30/24 9:00 AM,INDIANA SOUTHWEST/000765/////,Remodel,,New Shift,134111,,
810139,6/30/24 1:00 PM,,,,Out Punch,134111,,
741301,6/30/24 9:00 AM,,,,New Shift,134111,,
741301,6/30/24 9:30 AM,,,,Out Punch,134111,,
451247,6/30/24 9:00 AM,,,,New Shift,134111,,
451247,6/30/24 9:00 PM,,,,Out Punch,134111,,
811997,6/30/24 9:00 AM,,,,New Shift,134111,,
811997,6/30/24 4:00 PM,,,,Out Punch,134111,,
833676,6/30/24 9:00 AM,,,,New Shift,134071,,
833676,6/30/24 2:13 PM,,,,Out Punch,134071,,
791885,6/30/24 9:00 AM,,,,New Shift,134071,,
791885,6/30/24 12:10 PM,,,,Out Punch,134071,,
833643,6/30/24 9:00 AM,,,,New Shift,134071,,
833643,6/30/24 3:25 PM,,,,Out Punch,134071,,
823442,6/30/24 9:00 AM,,,,New Shift,134071,,
823442,6/30/24 2:50 PM,,,,Out Punch,134071,,
780224,6/30/24 9:00 AM,,,,New Shift,134071,,
780224,6/30/24 2:00 PM,,,,Out Punch,134071,,
787197,6/30/24 9:00 AM,,,,New Shift,134071,,
787197,6/30/24 2:51 PM,,,,Out Punch,134071,,
801845,6/30/24 9:00 AM,,,,New Shift,134071,,
801845,6/30/24 1:14 PM,,,,Out Punch,134071,,
834822,6/30/24 9:00 AM,,,,New Shift,134071,,
834822,6/30/24 3:11 PM,,,,Out Punch,134071,,
830037,6/30/24 9:00 AM,,,,New Shift,134071,,
830037,6/30/24 2:00 PM,,,,Out Punch,134071,,
783286,6/30/24 9:00 AM,,,,New Shift,134071,,
783286,6/30/24 1:30 PM,,,,Out Punch,134071,,
804553,6/30/24 9:00 AM,,,,New Shift,134071,,
804553,6/30/24 3:39 PM,,,,Out Punch,134071,,
800537,6/30/24 9:00 AM,,,,New Shift,134071,,
800537,6/30/24 12:58 PM,,,,Out Punch,134071,,
779529,6/30/24 9:00 AM,,,,New Shift,134061,,
779529,6/30/24 3:40 PM,,,,Out Punch,134061,,
807569,6/30/24 9:00 AM,,,,New Shift,134061,,
807569,6/30/24 4:45 PM,,,,Out Punch,134061,,
807462,6/30/24 9:00 AM,,,,New Shift,134111,,
807462,6/30/24 1:04 PM,,,,Out Punch,134111,,
799750,6/30/24 9:00 AM,,,,New Shift,134041,,
799750,6/30/24 1:04 PM,,,,Out Punch,134041,,
835153,6/30/24 9:00 AM,,,,New Shift,134071,,
835153,6/30/24 12:56 PM,,,,Out Punch,134071,,
790653,6/30/24 9:00 AM,,,,New Shift,130050,,
790653,6/30/24 2:42 PM,,,,Out Punch,130050,,
813263,6/30/24 9:00 AM,,,,New Shift,134111,,
813263,6/30/24 2:30 PM,,,,Out Punch,134111,,
818915,6/30/24 9:00 AM,,,,New Shift,134071,,
818915,6/30/24 3:40 PM,,,,Out Punch,134071,,
815972,6/30/24 9:00 AM,,,,New Shift,134111,,
815972,6/30/24 4:20 PM,,,,Out Punch,134111,,
826612,6/30/24 9:00 AM,,,,New Shift,134111,,
826612,6/30/24 5:00 PM,,,,Out Punch,134111,,
798884,6/30/24 9:00 AM,,,,New Shift,134111,,
798884,6/30/24 1:34 PM,,,,Out Punch,134111,,
828030,6/30/24 9:00 AM,,,,New Shift,134111,,
828030,6/30/24 4:20 PM,,,,Out Punch,134111,,
776861,6/30/24 9:00 AM,,,,New Shift,134111,,
776861,6/30/24 1:07 PM,,,,Out Punch,134111,,
829037,6/30/24 9:00 AM,,,,New Shift,134111,,
829037,6/30/24 12:03 PM,,,,Out Punch,134111,,
833548,6/30/24 9:00 AM,,,,New Shift,134111,,
827299,6/30/24 9:00 AM,,,,New Shift,134111,,
827299,6/30/24 3:19 PM,,,,Out Punch,134111,,
823792,6/30/24 9:00 AM,,,,New Shift,134111,,
823792,6/30/24 2:01 PM,,,,Out Punch,134111,,
831364,6/30/24 9:00 AM,,,,New Shift,134111,,
831364,6/30/24 1:06 PM,,,,Out Punch,134111,,
833343,6/30/24 9:00 AM,,,,New Shift,134111,,
833343,6/30/24 2:06 PM,,,,Out Punch,134111,,
832023,6/30/24 9:00 AM,,,,New Shift,134111,,
832023,6/30/24 1:04 PM,,,,Out Punch,134111,,
820324,6/30/24 9:00 AM,,,,New Shift,134111,,
820324,6/30/24 1:30 PM,,,,Out Punch,134111,,
829135,6/30/24 9:00 AM,,,,New Shift,134111,,
829135,6/30/24 12:59 PM,,,,Out Punch,134111,,
806487,6/30/24 9:00 AM,,,,New Shift,134111,,
806487,6/30/24 1:00 PM,,,,Out Punch,134111,,
834761,6/30/24 9:00 AM,,,,New Shift,134111,,
834761,6/30/24 12:42 PM,,,,Out Punch,134111,,
830358,6/30/24 9:00 AM,,,,New Shift,134111,,
830358,6/30/24 10:29 AM,,,,Out Punch,134111,,
778570,6/30/24 9:00 AM,,,,New Shift,134111,,
804232,6/30/24 9:00 AM,,,,New Shift,134111,,
804232,6/30/24 10:38 AM,,,,Out Punch,134111,,
784166,6/30/24 9:00 AM,,,,New Shift,134111,,
784166,6/30/24 2:12 PM,,,,Out Punch,134111,,
825382,6/30/24 9:00 AM,,,,New Shift,134111,,
825382,6/30/24 4:35 PM,,,,Out Punch,134111,,
791215,6/30/24 9:00 AM,,,,New Shift,134111,,
791215,6/30/24 1:53 PM,,,,Out Punch,134111,,
825080,6/30/24 9:00 AM,,,,New Shift,134071,,
825080,6/30/24 2:30 PM,,,,Out Punch,134071,,
787780,6/30/24 9:00 AM,,,,New Shift,134071,,
787780,6/30/24 1:42 PM,,,,Out Punch,134071,,
782135,6/30/24 9:00 AM,,,,New Shift,134111,,
782135,6/30/24 4:21 PM,,,,Out Punch,134111,,
824472,6/30/24 9:00 AM,,,,New Shift,134111,,
824472,6/30/24 3:38 PM,,,,Out Punch,134111,,
826979,6/30/24 9:00 AM,,,,New Shift,134111,,
826979,6/30/24 1:57 PM,,,,Out Punch,134111,,
835078,6/30/24 9:00 AM,,,,New Shift,134111,,
835078,6/30/24 1:08 PM,,,,Out Punch,134111,,
823174,6/30/24 9:00 AM,,,,New Shift,134111,,
823174,6/30/24 8:59 PM,,,,Out Punch,134111,,
795132,6/30/24 9:00 AM,,,,New Shift,134111,,
795132,6/30/24 3:01 PM,,,,Out Punch,134111,,
775307,6/30/24 9:00 AM,,,,New Shift,134111,,
775307,6/30/24 10:25 AM,,,,Out Punch,134111,,
805385,6/30/24 9:00 AM,,,,New Shift,134111,,
805385,6/30/24 2:03 PM,,,,Out Punch,134111,,
830941,6/30/24 9:00 AM,,,,New Shift,134111,,
830941,6/30/24 2:15 PM,,,,Out Punch,134111,,
794119,6/30/24 9:00 AM,,,,New Shift,134111,,
794119,6/30/24 10:25 AM,,,,Out Punch,134111,,
789830,6/30/24 9:00 AM,,,,New Shift,134111,,
789830,6/30/24 6:48 PM,,,,Out Punch,134111,,
804991,6/30/24 9:00 AM,,,,New Shift,134111,,
804991,6/30/24 1:03 PM,,,,Out Punch,134111,,
823828,6/30/24 9:00 AM,,,,New Shift,134111,,
823828,6/30/24 1:09 PM,,,,Out Punch,134111,,
825764,6/30/24 9:00 AM,,,,New Shift,134111,,
825764,6/30/24 3:04 PM,,,,Out Punch,134111,,
823261,6/30/24 9:00 AM,,,,New Shift,134111,,
823261,6/30/24 1:54 PM,,,,Out Punch,134111,,
812490,6/30/24 9:00 AM,,,,New Shift,134111,,
812490,6/30/24 1:00 PM,,,,Out Punch,134111,,
725652,6/30/24 9:00 AM,,,,New Shift,134071,,
725652,6/30/24 12:00 PM,,,,Out Punch,134071,,
828846,6/30/24 9:00 AM,,,,New Shift,134111,,
828846,6/30/24 2:14 PM,,,,Out Punch,134111,,
782029,6/30/24 9:00 AM,,,,New Shift,134111,,
782029,6/30/24 1:30 PM,,,,Out Punch,134111,,
823539,6/30/24 9:00 AM,,,,New Shift,134071,,
823539,6/30/24 4:00 PM,,,,Out Punch,134071,,
834315,6/30/24 9:00 AM,,,,New Shift,134071,,
834315,6/30/24 3:00 PM,,,,Out Punch,134071,,
828973,6/30/24 9:00 AM,,,,New Shift,134071,,
828973,6/30/24 2:27 PM,,,,Out Punch,134071,,
780948,6/30/24 9:00 AM,,,,New Shift,134071,,
780948,6/30/24 12:00 PM,,,,Out Punch,134071,,
782337,6/30/24 9:00 AM,,,,New Shift,134071,,
782337,6/30/24 9:46 AM,,,,Out Punch,134071,,
809650,6/30/24 9:00 AM,,,,New Shift,134111,,
809650,6/30/24 2:00 PM,,,,Out Punch,134111,,
795961,6/30/24 9:00 AM,,,,New Shift,134071,,
795961,6/30/24 9:15 PM,,,,Out Punch,134071,,
830900,6/30/24 9:00 AM,,,,New Shift,134111,,
830900,6/30/24 4:30 PM,,,,Out Punch,134111,,
827447,6/30/24 9:00 AM,,,,New Shift,134111,,
827447,6/30/24 2:21 PM,,,,Out Punch,134111,,
828715,6/30/24 9:00 AM,,,,30 Min Meal,134071,,
828715,6/30/24 2:30 PM,,,,Out Punch,134071,,
776854,6/30/24 9:00 AM,,,,New Shift,134111,,
776854,6/30/24 3:10 PM,,,,Out Punch,134111,,
602491,6/30/24 9:00 AM,,,,New Shift,134071,,
602491,6/30/24 2:45 PM,,,,Out Punch,134071,,
741438,6/30/24 9:00 AM,,,,New Shift,134071,,
741438,6/30/24 1:02 PM,,,,Out Punch,134071,,
712201,6/30/24 9:00 AM,,,,New Shift,134071,,
712201,6/30/24 4:16 PM,,,,Out Punch,134071,,
589283,6/30/24 9:00 AM,,,,New Shift,134071,,
589283,6/30/24 3:09 PM,,,,Out Punch,134071,,
769224,6/30/24 9:00 AM,,,,New Shift,134071,,
769224,6/30/24 1:03 PM,,,,Out Punch,134071,,
625019,6/30/24 9:00 AM,,,,New Shift,134071,,
625019,6/30/24 3:31 PM,,,,Out Punch,134071,,
603874,6/30/24 9:00 AM,,,,New Shift,134111,,
603874,6/30/24 1:00 PM,,,,Out Punch,134111,,
736323,6/30/24 9:00 AM,,,,New Shift,134041,,
736323,6/30/24 1:25 PM,,,,Out Punch,134041,,
748966,6/30/24 9:00 AM,,,,New Shift,134111,,
748966,6/30/24 12:00 PM,,,,Out Punch,134111,,
588062,6/30/24 9:00 AM,,,,New Shift,130050,,
588062,6/30/24 1:00 PM,,,,Out Punch,130050,,
767272,6/30/24 9:00 AM,,,,New Shift,134041,,
767272,6/30/24 1:34 PM,,,,Out Punch,134041,,
744802,6/30/24 9:00 AM,,,,New Shift,134061,,
744802,6/30/24 4:03 PM,,,,Out Punch,134061,,
602957,6/30/24 9:00 AM,,,,New Shift,134111,,
602957,6/30/24 4:30 PM,,,,Out Punch,134111,,
753105,6/30/24 9:00 AM,,,,New Shift,130050,,
753105,6/30/24 2:53 PM,,,,Out Punch,130050,,
595141,6/30/24 9:00 AM,,,,New Shift,134041,,
595141,6/30/24 1:43 PM,,,,Out Punch,134041,,
732352,6/30/24 9:00 AM,,,,New Shift,134041,,
732352,6/30/24 1:55 PM,,,,Out Punch,134041,,
626744,6/30/24 9:00 AM,,,,New Shift,134071,,
626744,6/30/24 1:00 PM,,,,Out Punch,134071,,
710430,6/30/24 9:00 AM,,,,New Shift,134071,,
710430,6/30/24 2:21 PM,,,,Out Punch,134071,,
603096,6/30/24 9:00 AM,,,,New Shift,134111,,
603096,6/30/24 1:30 PM,,,,Out Punch,134111,,
741443,6/30/24 9:00 AM,,,,New Shift,134111,,
741443,6/30/24 4:06 PM,,,,Out Punch,134111,,
250414,6/30/24 9:00 AM,,,,New Shift,134111,,
250414,6/30/24 1:35 PM,,,,Out Punch,134111,,
756698,6/30/24 9:00 AM,,,,New Shift,134111,,
756698,6/30/24 1:39 PM,,,,Out Punch,134111,,
757471,6/30/24 9:00 AM,,,,New Shift,134111,,
757471,6/30/24 3:00 PM,,,,Out Punch,134111,,
702720,6/30/24 9:00 AM,,,,New Shift,134111,,
702720,6/30/24 2:07 PM,,,,Out Punch,134111,,
577949,6/30/24 9:00 AM,,,,New Shift,134111,,
577949,6/30/24 1:35 PM,,,,Out Punch,134111,,
663299,6/30/24 9:00 AM,,,,New Shift,134111,,
663299,6/30/24 1:02 PM,,,,Out Punch,134111,,
754159,6/30/24 9:00 AM,,,,New Shift,134111,,
754159,6/30/24 11:00 AM,,,,Out Punch,134111,,
757745,6/30/24 9:00 AM,,,,New Shift,134111,,
757745,6/30/24 1:30 PM,,,,Out Punch,134111,,
594439,6/30/24 9:00 AM,,,,New Shift,134111,,
594439,6/30/24 4:00 PM,,,,Out Punch,134111,,
730606,6/30/24 9:00 AM,,,,New Shift,134111,,
730606,6/30/24 9:00 PM,,,,Out Punch,134111,,
502404,6/30/24 9:00 AM,,,,New Shift,134111,,
502404,6/30/24 5:12 PM,,,,Out Punch,134111,,
245529,6/30/24 9:00 AM,,,,New Shift,134111,,
245529,6/30/24 3:04 PM,,,,Out Punch,134111,,
742688,6/30/24 9:00 AM,,,,New Shift,134111,,
742688,6/30/24 2:02 PM,,,,Out Punch,134111,,
736973,6/30/24 9:00 AM,,,,New Shift,134111,,
736973,6/30/24 12:08 PM,,,,Out Punch,134111,,
739388,6/30/24 9:00 AM,,,,New Shift,134111,,
739388,6/30/24 6:00 PM,,,,Out Punch,134111,,
619517,6/30/24 9:00 AM,,Training,,New Shift,134071,,
619517,6/30/24 1:00 PM,,,,Out Punch,134071,,
711397,6/30/24 9:00 AM,,,,New Shift,134111,,
711397,6/30/24 2:09 PM,,,,Out Punch,134111,,
549743,6/30/24 9:00 AM,,,,New Shift,134111,,
549743,6/30/24 3:00 PM,,,,Out Punch,134111,,
531970,6/30/24 9:00 AM,,,,New Shift,134111,,
531970,6/30/24 1:06 PM,,,,Out Punch,134111,,
738123,6/30/24 9:00 AM,,,,New Shift,134111,,
738123,6/30/24 2:00 PM,,,,Out Punch,134111,,
745476,6/30/24 9:00 AM,,,,New Shift,134111,,
745476,6/30/24 3:14 PM,,,,Out Punch,134111,,
839205,6/30/24 9:00 AM,,,,New Shift,134071,,
839205,6/30/24 10:00 AM,,,,Out Punch,134071,,
836423,6/30/24 9:00 AM,,,,New Shift,134071,,
836423,6/30/24 12:00 PM,,,,Out Punch,134071,,
836035,6/30/24 9:00 AM,,,,New Shift,134111,,
836035,6/30/24 2:00 PM,,,,Out Punch,134111,,
839414,6/30/24 9:00 AM,,,,New Shift,134071,,
839414,6/30/24 12:00 PM,,,,Out Punch,134071,,
835689,6/30/24 9:00 AM,,,,New Shift,134111,,
835689,6/30/24 1:31 PM,,,,Out Punch,134111,,
837000,6/30/24 9:00 AM,,,,New Shift,134071,,
837000,6/30/24 3:01 PM,,,,Out Punch,134071,,
835946,6/30/24 9:00 AM,,,,New Shift,134071,,
835946,6/30/24 11:59 AM,,,,Out Punch,134071,,
837788,6/30/24 9:00 AM,,,,New Shift,134071,,
837788,6/30/24 3:56 PM,,,,Out Punch,134071,,
838886,6/30/24 9:00 AM,,,,New Shift,134071,,
838886,6/30/24 12:00 PM,,,,Out Punch,134071,,
839097,6/30/24 9:00 AM,,,,New Shift,134061,,
839097,6/30/24 4:03 PM,,,,Out Punch,134061,,
835523,6/30/24 9:00 AM,,,,New Shift,134111,,
835523,6/30/24 2:05 PM,,,,Out Punch,134111,,
835901,6/30/24 9:00 AM,,,,New Shift,134111,,
835901,6/30/24 2:06 PM,,,,Out Punch,134111,,
838395,6/30/24 9:00 AM,,,,New Shift,134111,,
838395,6/30/24 10:30 AM,,,,Out Punch,134111,,
837543,6/30/24 9:00 AM,,,,New Shift,134111,,
837543,6/30/24 2:01 PM,,,,Out Punch,134111,,
834612,6/30/24 9:00 AM,,,,New Shift,134071,,
834612,6/30/24 10:00 AM,,,,Out Punch,134071,,
825956,6/30/24 9:00 AM,,,,New Shift,134071,,
825956,6/30/24 3:00 PM,,,,Out Punch,134071,,
828526,6/30/24 9:00 AM,,,,New Shift,134071,,
828526,6/30/24 10:00 AM,,,,Out Punch,134071,,
772527,6/30/24 9:00 AM,,,,New Shift,134111,,
772527,6/30/24 9:30 AM,,,,Out Punch,134111,,
815139,6/30/24 9:00 AM,,,,New Shift,134111,,
815139,6/30/24 9:30 AM,,,,Out Punch,134111,,
830669,6/30/24 9:00 AM,,,,New Shift,134071,,
830669,6/30/24 10:00 AM,,,,Out Punch,134071,,
791107,6/30/24 9:00 AM,,,,New Shift,134071,,
791107,6/30/24 1:15 PM,,,,Out Punch,134071,,
836769,6/30/24 9:01 AM,,,,New Shift,134111,,
836769,6/30/24 10:32 AM,,,,Out Punch,134111,,
837077,6/30/24 9:01 AM,,,,New Shift,134111,,
837077,6/30/24 2:25 PM,,,,Out Punch,134111,,
835775,6/30/24 9:01 AM,,,,New Shift,134111,,
835775,6/30/24 1:00 PM,,,,Out Punch,134111,,
836405,6/30/24 9:01 AM,,,,New Shift,134111,,
836405,6/30/24 1:00 PM,,,,Out Punch,134111,,
838308,6/30/24 9:01 AM,,Setup,,New Shift,134111,,
838308,6/30/24 1:40 PM,,,,Out Punch,134111,,
835639,6/30/24 9:01 AM,,,,New Shift,130050,,
835639,6/30/24 12:03 PM,,,,Out Punch,130050,,
737043,6/30/24 9:01 AM,,,,New Shift,134111,,
737043,6/30/24 1:00 PM,,,,Out Punch,134111,,
759200,6/30/24 9:01 AM,,,,New Shift,134111,,
759200,6/30/24 7:09 PM,,,,Out Punch,134111,,
734587,6/30/24 9:01 AM,,,,New Shift,134111,,
734587,6/30/24 1:09 PM,,,,Out Punch,134111,,
747882,6/30/24 9:01 AM,,,,New Shift,134111,,
747882,6/30/24 2:01 PM,,,,Out Punch,134111,,
514174,6/30/24 9:01 AM,,,,New Shift,134111,,
514174,6/30/24 5:55 PM,,,,Out Punch,134111,,
743132,6/30/24 9:01 AM,,,,New Shift,134111,,
743132,6/30/24 4:00 PM,,,,Out Punch,134111,,
768959,6/30/24 9:01 AM,,,,New Shift,134111,,
768959,6/30/24 8:17 PM,,,,Out Punch,134111,,
761357,6/30/24 9:01 AM,,,,New Shift,134111,,
761357,6/30/24 1:06 PM,,,,Out Punch,134111,,
760986,6/30/24 9:01 AM,,,,New Shift,134111,,
760986,6/30/24 1:37 PM,,,,Out Punch,134111,,
619388,6/30/24 9:01 AM,,,,New Shift,134111,,
619388,6/30/24 5:00 PM,,,,Out Punch,134111,,
557701,6/30/24 9:01 AM,,,,New Shift,134111,,
557701,6/30/24 3:29 PM,,,,Out Punch,134111,,
607508,6/30/24 9:01 AM,,,,New Shift,134071,,
607508,6/30/24 1:00 PM,,,,Out Punch,134071,,
741320,6/30/24 9:01 AM,,,,New Shift,134041,,
741320,6/30/24 1:57 PM,,,,Out Punch,134041,,
736556,6/30/24 9:01 AM,,,,New Shift,134071,,
736556,6/30/24 2:03 PM,,,,Out Punch,134071,,
738823,6/30/24 9:01 AM,,,,New Shift,134071,,
738823,6/30/24 6:15 PM,,,,Out Punch,134071,,
611564,6/30/24 9:01 AM,,,,New Shift,134071,,
611564,6/30/24 12:11 PM,,,,Out Punch,134071,,
826760,6/30/24 9:01 AM,,,,New Shift,134111,,
826760,6/30/24 3:54 PM,,,,Out Punch,134111,,
832095,6/30/24 9:01 AM,,,,New Shift,134111,,
832095,6/30/24 10:11 AM,,,,Out Punch,134111,,
818799,6/30/24 9:01 AM,,,,New Shift,134111,,
818799,6/30/24 12:04 PM,,,,Out Punch,134111,,
818426,6/30/24 9:01 AM,,,,New Shift,134111,,
787369,6/30/24 9:01 AM,,,,New Shift,134111,,
787369,6/30/24 1:11 PM,,,,Out Punch,134111,,
797670,6/30/24 9:01 AM,,,,New Shift,134111,,
797670,6/30/24 12:06 PM,,,,Out Punch,134111,,
813819,6/30/24 9:01 AM,,,,New Shift,134111,,
813819,6/30/24 12:57 PM,,,,Out Punch,134111,,
778841,6/30/24 9:01 AM,,,,New Shift,130050,,
778841,6/30/24 3:22 PM,,,,Out Punch,130050,,
794753,6/30/24 9:01 AM,,,,New Shift,134041,,
794753,6/30/24 1:35 PM,,,,Out Punch,134041,,
804382,6/30/24 9:01 AM,,,,New Shift,134041,,
804382,6/30/24 1:08 PM,,,,Out Punch,134041,,
832111,6/30/24 9:01 AM,,,,New Shift,134041,,
832111,6/30/24 1:35 PM,,,,Out Punch,134041,,
